TABLE_SCHEMA,TABLE_NAME,ORDINAL_POSITION,COLUMN_NAME,DATA_TYPE,IS_NULLABLE,COLUMN_DEFAULT,COLUMN_COMMENT
ods_mariadb_2b,ods_a168_agent_elec,7,potLock,varchar,YES,,source_type=tinyint(1); 
ods_mariadb_2b,ods_a168_agent_elec,8,source_db,varchar,YES,,来源库
ods_mariadb_2b,ods_a168_agent_elec,9,source_table,varchar,YES,,来源表
ods_mariadb_2b,ods_a168_agent_elec,10,ods_table_name,varchar,YES,,ODS表名
ods_mariadb_2b,ods_a168_agent_elec,11,sync_time,datetime,YES,,同步时间
ods_mariadb_2b,ods_a168_agent_partner_gamelist,1,__source_pk,varchar,NO,,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_agent_partner_gamelist,2,dt,date,NO,,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_agent_partner_gamelist,3,agent_id,varchar,YES,,source_type=int(11); 代理 id
ods_mariadb_2b,ods_a168_agent_partner_gamelist,4,code,varchar,YES,,source_type=int(11); 第三方遊戲代碼
ods_mariadb_2b,ods_a168_agent_partner_gamelist,5,gamelist_id,varchar,YES,,source_type=int(11); 第三方遊戲 id
ods_mariadb_2b,ods_a168_agent_partner_gamelist,6,status,varchar,YES,,source_type=int(11); 開關
ods_mariadb_2b,ods_a168_agent_partner_gamelist,7,orders,varchar,YES,,source_type=int(11); 順序
ods_mariadb_2b,ods_a168_agent_partner_gamelist,8,source_db,varchar,YES,,来源库
ods_mariadb_2b,ods_a168_agent_partner_gamelist,9,source_table,varchar,YES,,来源表
ods_mariadb_2b,ods_a168_agent_partner_gamelist,10,ods_table_name,varchar,YES,,ODS表名
ods_mariadb_2b,ods_a168_agent_partner_gamelist,11,sync_time,datetime,YES,,同步时间
ods_mariadb_2b,ods_a168_agent_permissionrole,1,__source_pk,varchar,NO,,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_agent_permissionrole,2,dt,date,NO,,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_agent_permissionrole,3,id,varchar,YES,,source_type=int(11); id
ods_mariadb_2b,ods_a168_agent_permissionrole,4,permissionid,varchar,YES,,source_type=int(11); t_permission id
ods_mariadb_2b,ods_a168_agent_permissionrole,5,status,varchar,YES,,source_type=int(11); 0:禁用;1啟用
ods_mariadb_2b,ods_a168_agent_permissionrole,6,lv1,varchar,YES,,source_type=bit(1); 
ods_mariadb_2b,ods_a168_agent_permissionrole,7,lv2,varchar,YES,,source_type=bit(1); 
ods_mariadb_2b,ods_a168_agent_permissionrole,8,lv3,varchar,YES,,source_type=bit(1); 
ods_mariadb_2b,ods_a168_agent_permissionrole,9,lv4,varchar,YES,,source_type=bit(1); 
ods_mariadb_2b,ods_a168_agent_permissionrole,10,lv5,varchar,YES,,source_type=bit(1); 
ods_mariadb_2b,ods_a168_agent_permissionrole,11,lastmodifytime,varchar,YES,,source_type=timestamp; 最後修改時間
ods_mariadb_2b,ods_a168_agent_permissionrole,12,source_db,varchar,YES,,来源库
ods_mariadb_2b,ods_a168_agent_permissionrole,13,source_table,varchar,YES,,来源表
ods_mariadb_2b,ods_a168_agent_permissionrole,14,ods_table_name,varchar,YES,,ODS表名
ods_mariadb_2b,ods_a168_agent_permissionrole,15,sync_time,datetime,YES,,同步时间
ods_mariadb_2b,ods_a168_agent_sub,1,__source_pk,varchar,NO,,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_agent_sub,2,dt,date,NO,,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_agent_sub,3,ags001,varchar,YES,,source_type=int(11); sn
ods_mariadb_2b,ods_a168_agent_sub,4,ags002,varchar,YES,,source_type=varchar(30); aid
ods_mariadb_2b,ods_a168_agent_sub,5,ags003,varchar,YES,,source_type=varchar(50); password
ods_mariadb_2b,ods_a168_agent_sub,6,ags004,varchar,YES,,source_type=varchar(30); name
ods_mariadb_2b,ods_a168_agent_sub,7,ags005,varchar,YES,,source_type=datetime; add_time
ods_mariadb_2b,ods_a168_agent_sub,8,ags006,varchar,YES,,source_type=int(11); lv
ods_mariadb_2b,ods_a168_agent_sub,9,ags007,varchar,YES,,source_type=int(11); lv1
ods_mariadb_2b,ods_a168_agent_sub,10,ags008,varchar,YES,,source_type=datetime; last_login
ods_mariadb_2b,ods_a168_agent_sub,11,ags009,varchar,YES,,source_type=text; last_ip
ods_mariadb_2b,ods_a168_agent_sub,12,ags010,varchar,YES,,source_type=int(11); login_err
ods_mariadb_2b,ods_a168_agent_sub,13,ags011,varchar,YES,,"source_type=enum(''Y'',''N''); can_login"
ods_mariadb_2b,ods_a168_agent_sub,14,ags012,varchar,YES,,"source_type=enum(''Y'',''N''); change_password"
ods_mariadb_2b,ods_a168_agent_sub,15,ags013,varchar,YES,,source_type=text; 
ods_mariadb_2b,ods_a168_agent_sub,16,chkKey,varchar,YES,,source_type=varchar(100); 
ods_mariadb_2b,ods_a168_agent_sub,17,chkLock,varchar,YES,,"source_type=enum(''Y'',''N''); 是否鎖定"
ods_mariadb_2b,ods_a168_agent_sub,18,last_chpsw,varchar,YES,,source_type=timestamp; 上次修改密碼時間
ods_mariadb_2b,ods_a168_agent_sub,19,source_db,varchar,YES,,来源库
ods_mariadb_2b,ods_a168_agent_sub,20,source_table,varchar,YES,,来源表
ods_mariadb_2b,ods_a168_agent_sub,21,ods_table_name,varchar,YES,,ODS表名
ods_mariadb_2b,ods_a168_agent_sub,22,sync_time,datetime,YES,,同步时间
ods_mariadb_2b,ods_a168_agent_test,1,__source_pk,varchar,NO,,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_agent_test,2,dt,date,NO,,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_agent_test,3,age001,varchar,YES,,source_type=int(11); sn
ods_mariadb_2b,ods_a168_agent_test,4,age002,varchar,YES,,source_type=varchar(30); 
ods_mariadb_2b,ods_a168_agent_test,5,age003,varchar,YES,,source_type=varchar(50); 
ods_mariadb_2b,ods_a168_agent_test,6,age004,varchar,YES,,source_type=varchar(30); 
ods_mariadb_2b,ods_a168_agent_test,7,age005,varchar,YES,,source_type=timestamp; 
ods_mariadb_2b,ods_a168_agent_test,8,age006,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_agent_test,9,age007,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_agent_test,10,age008,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_agent_test,11,age009,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_agent_test,12,age010,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_agent_test,13,age011,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_agent_test,14,age012,varchar,YES,,source_type=timestamp; 
ods_mariadb_2b,ods_a168_agent_test,15,age013,varchar,YES,,source_type=char(15); 
ods_mariadb_2b,ods_a168_agent_test,16,age014,varchar,YES,,source_type=int(11); 風險重置開關
ods_mariadb_2b,ods_a168_agent_test,17,age015,varchar,YES,,"source_type=enum(''Y'',''N''); 啟停用狀態"
ods_mariadb_2b,ods_a168_agent_test,18,age016,varchar,YES,,"source_type=enum(''Y'',''N''); 啟停押狀態"
ods_mariadb_2b,ods_a168_agent_test,19,age017,varchar,YES,,"source_type=enum(''Y'',''N''); "
ods_mariadb_2b,ods_a168_agent_test,20,age018,varchar,YES,,"source_type=enum(''Y'',''N''); "
ods_mariadb_2b,ods_a168_agent_test,21,age019,varchar,YES,,source_type=int(11); 結算報表開關
ods_mariadb_2b,ods_a168_agent_test,22,age020,varchar,YES,,source_type=int(11); 結算報表格式
ods_mariadb_2b,ods_a168_agent_test,23,age021,varchar,YES,,source_type=int(11); 結算報表語系
ods_mariadb_2b,ods_a168_agent_test,24,age022,varchar,YES,,source_type=int(11); 測試線判別
ods_mariadb_2b,ods_a168_agent_test,25,age023,varchar,YES,,source_type=char(1); 
ods_mariadb_2b,ods_a168_agent_test,26,age024,varchar,YES,,source_type=varchar(30); 備註
ods_mariadb_2b,ods_a168_agent_test,27,credit,varchar,YES,,"source_type=decimal(15,4); "
ods_mariadb_2b,ods_a168_agent_test,28,cash,varchar,YES,,"source_type=decimal(15,4); "
ods_mariadb_2b,ods_a168_agent_test,29,type,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_agent_test,30,currency,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_agent_test,31,tip,varchar,YES,,"source_type=enum(''Y'',''N''); "
ods_mariadb_2b,ods_a168_agent_test,32,prefix_add,varchar,YES,,"source_type=enum(''Y'',''N''); "
ods_mariadb_2b,ods_a168_agent_test,33,prefix_acc,varchar,YES,,source_type=varchar(12); 前綴碼
ods_mariadb_2b,ods_a168_agent_test,34,receipt_acc,varchar,YES,,source_type=int(3); 收款帳號
ods_mariadb_2b,ods_a168_agent_test,35,sacc,varchar,YES,,source_type=varchar(30); 顯示帳號
ods_mariadb_2b,ods_a168_agent_test,36,opengame,varchar,YES,,source_type=varchar(255); 
ods_mariadb_2b,ods_a168_agent_test,37,site,varchar,YES,,source_type=varchar(60); 
ods_mariadb_2b,ods_a168_agent_test,38,membermax,varchar,YES,,source_type=int(11); 會員總數
ods_mariadb_2b,ods_a168_agent_test,39,profitmax,varchar,YES,,source_type=varchar(11); 最大利潤
ods_mariadb_2b,ods_a168_agent_test,40,promotecode,varchar,YES,,source_type=char(6); 推廣代碼
ods_mariadb_2b,ods_a168_agent_test,41,kickperiod,varchar,YES,,source_type=int(3); 踢出局數
ods_mariadb_2b,ods_a168_agent_test,42,identity,varchar,YES,,source_type=int(11); 0:信用;1:API
ods_mariadb_2b,ods_a168_agent_test,43,chkKey,varchar,YES,,source_type=varchar(100); 
ods_mariadb_2b,ods_a168_agent_test,44,chkLock,varchar,YES,,"source_type=enum(''Y'',''N''); 是否鎖定"
ods_mariadb_2b,ods_a168_agent_test,45,last_chpsw,varchar,YES,,source_type=timestamp; 上次修改密碼時間
ods_mariadb_2b,ods_a168_agent_test,46,source_db,varchar,YES,,来源库
ods_mariadb_2b,ods_a168_agent_test,47,source_table,varchar,YES,,来源表
ods_mariadb_2b,ods_a168_agent_test,48,ods_table_name,varchar,YES,,ODS表名
ods_mariadb_2b,ods_a168_agent_test,49,sync_time,datetime,YES,,同步时间
ods_mariadb_2b,ods_a168_agents_LoginPass,1,__source_pk,varchar,NO,,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_agents_LoginPass,2,dt,date,NO,,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_agents_LoginPass,3,id,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_agents_LoginPass,4,aid,varchar,YES,,source_type=int(5); agent_id
ods_mariadb_2b,ods_a168_agents_LoginPass,5,vendorId,varchar,YES,,source_type=varchar(255); lv5 代理商
ods_mariadb_2b,ods_a168_agents_LoginPass,6,signature,varchar,YES,,source_type=varchar(255); 密鑰
ods_mariadb_2b,ods_a168_agents_LoginPass,7,signature2,varchar,YES,,source_type=varchar(255); 客戶密鑰
ods_mariadb_2b,ods_a168_agents_LoginPass,8,password,varchar,YES,,source_type=varchar(255); 
ods_mariadb_2b,ods_a168_agents_LoginPass,9,addtime,varchar,YES,,source_type=datetime; 
ods_mariadb_2b,ods_a168_agents_LoginPass,10,url,varchar,YES,,source_type=varchar(255); 單一錢包回傳網址
ods_mariadb_2b,ods_a168_agents_LoginPass,11,skyname,varchar,YES,,source_type=varchar(255); 
ods_mariadb_2b,ods_a168_agents_LoginPass,12,type,varchar,YES,,"source_type=enum(''c'',''w''); c:一般,w:單一"
ods_mariadb_2b,ods_a168_agents_LoginPass,13,lang,varchar,YES,,"source_type=tinyint(1); 0:中文 ,1:英文"
ods_mariadb_2b,ods_a168_agents_LoginPass,14,betfeedback,varchar,YES,,"source_type=tinyint(1); 異常鎖定,0:N;1:Y"
ods_mariadb_2b,ods_a168_agents_LoginPass,15,Gateway_url,varchar,YES,,source_type=varchar(1000); 正機白名單使用的url
ods_mariadb_2b,ods_a168_agents_LoginPass,16,whiteList,varchar,YES,,source_type=text; 白名單
ods_mariadb_2b,ods_a168_agents_LoginPass,17,operator,varchar,YES,,source_type=varchar(25); 
ods_mariadb_2b,ods_a168_agents_LoginPass,18,modify_time,varchar,YES,,source_type=timestamp; 
ods_mariadb_2b,ods_a168_agents_LoginPass,19,object,varchar,YES,,"source_type=int(3); 0:呼叫php,1:呼叫客戶"
ods_mariadb_2b,ods_a168_agents_LoginPass,20,settle,varchar,YES,,source_type=int(3); 單一錢包結算
ods_mariadb_2b,ods_a168_agents_LoginPass,21,co,varchar,YES,,source_type=varchar(10); 
ods_mariadb_2b,ods_a168_agents_LoginPass,22,prefix_switch,varchar,YES,,"source_type=enum(''Y'',''N''); 前綴碼開關"
ods_mariadb_2b,ods_a168_agents_LoginPass,23,openGame_url,varchar,YES,,source_type=varchar(255); 指定網址
ods_mariadb_2b,ods_a168_agents_LoginPass,24,subdomain,varchar,YES,,source_type=varchar(255); 
ods_mariadb_2b,ods_a168_agents_LoginPass,25,source_db,varchar,YES,,来源库
ods_mariadb_2b,ods_a168_agents_LoginPass,26,source_table,varchar,YES,,来源表
ods_mariadb_2b,ods_a168_agents_LoginPass,27,ods_table_name,varchar,YES,,ODS表名
ods_mariadb_2b,ods_a168_agents_LoginPass,28,sync_time,datetime,YES,,同步时间
ods_mariadb_2b,ods_a168_aggregate_setting,1,__source_pk,varchar,NO,,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_aggregate_setting,2,dt,date,NO,,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_aggregate_setting,3,id,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_aggregate_setting,4,code,varchar,YES,,source_type=varchar(12); 廠商代號
ods_mariadb_2b,ods_a168_aggregate_setting,5,currency,varchar,YES,,source_type=tinyint(2); 幣別
ods_mariadb_2b,ods_a168_aggregate_setting,6,agent_id,varchar,YES,,source_type=int(11); 代理 id
ods_mariadb_2b,ods_a168_aggregate_setting,7,status,varchar,YES,,source_type=tinyint(1); 啟停用
ods_mariadb_2b,ods_a168_aggregate_setting,8,type,varchar,YES,,source_type=varchar(20); 資料類型
ods_mariadb_2b,ods_a168_aggregate_setting,9,data,varchar,YES,,source_type=text; 資料
ods_mariadb_2b,ods_a168_aggregate_setting,10,remark,varchar,YES,,source_type=varchar(100); 備註
ods_mariadb_2b,ods_a168_aggregate_setting,11,source_db,varchar,YES,,来源库
ods_mariadb_2b,ods_a168_aggregate_setting,12,source_table,varchar,YES,,来源表
ods_mariadb_2b,ods_a168_aggregate_setting,13,ods_table_name,varchar,YES,,ODS表名
ods_mariadb_2b,ods_a168_aggregate_setting,14,sync_time,datetime,YES,,同步时间
ods_mariadb_2b,ods_a168_aggregate_token,1,__source_pk,varchar,NO,,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_aggregate_token,2,dt,date,NO,,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_aggregate_token,3,code,varchar,YES,,source_type=varchar(12); 
ods_mariadb_2b,ods_a168_aggregate_token,4,mid,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_aggregate_token,5,token,varchar,YES,,source_type=text; 
ods_mariadb_2b,ods_a168_aggregate_token,6,create_at,varchar,YES,,source_type=datetime; 
ods_mariadb_2b,ods_a168_aggregate_token,7,update_at,varchar,YES,,source_type=datetime; 
ods_mariadb_2b,ods_a168_aggregate_token,8,source_db,varchar,YES,,来源库
ods_mariadb_2b,ods_a168_aggregate_token,9,source_table,varchar,YES,,来源表
ods_mariadb_2b,ods_a168_aggregate_token,10,ods_table_name,varchar,YES,,ODS表名
ods_mariadb_2b,ods_a168_aggregate_token,11,sync_time,datetime,YES,,同步时间
ods_mariadb_2b,ods_a168_aggregate_transaction,1,__source_pk,varchar,NO,,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_aggregate_transaction,2,dt,date,NO,,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_aggregate_transaction,3,id,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_aggregate_transaction,4,code,varchar,YES,,source_type=varchar(12); 廠商代碼
ods_mariadb_2b,ods_a168_aggregate_transaction,5,mid,varchar,YES,,source_type=int(11); 會員 mid
ods_mariadb_2b,ods_a168_aggregate_transaction,6,gid,varchar,YES,,source_type=int(6); 遊戲
ods_mariadb_2b,ods_a168_aggregate_transaction,7,game_no,varchar,YES,,source_type=varchar(32); 遊戲_期数_局号
ods_mariadb_2b,ods_a168_aggregate_transaction,8,action,varchar,YES,,"source_type=enum(''PointInout'',''TimeoutBetReturn''); 動作"
ods_mariadb_2b,ods_a168_aggregate_transaction,9,deal_id,varchar,YES,,source_type=bigint(32); wm 交易单号
ods_mariadb_2b,ods_a168_aggregate_transaction,10,type,varchar,YES,,source_type=tinyint(1);  0:电子游戏结算 1:加点 2:扣点 3:重对加点 4:重对扣点 5:重新派彩
ods_mariadb_2b,ods_a168_aggregate_transaction,11,trade_id,varchar,YES,,source_type=varchar(128); 對方的交易id
ods_mariadb_2b,ods_a168_aggregate_transaction,12,money,varchar,YES,,"source_type=decimal(16,4); 處理金額 (有正負值)"
ods_mariadb_2b,ods_a168_aggregate_transaction,13,balance,varchar,YES,,"source_type=decimal(16,4); 對方餘額"
ods_mariadb_2b,ods_a168_aggregate_transaction,14,status,varchar,YES,,"source_type=tinyint(1); 呼叫狀態 0:未處理,1:成功,2:失敗,3:回滾,4:處理中"
ods_mariadb_2b,ods_a168_aggregate_transaction,15,remark,varchar,YES,,source_type=varchar(255); 備註
ods_mariadb_2b,ods_a168_aggregate_transaction,16,ops_token,varchar,YES,,source_type=text; 廠商ops當下使用的token
ods_mariadb_2b,ods_a168_aggregate_transaction,17,create_at,varchar,YES,,source_type=datetime; 建立時間
ods_mariadb_2b,ods_a168_aggregate_transaction,18,update_at,varchar,YES,,source_type=datetime; 更新時間
ods_mariadb_2b,ods_a168_aggregate_transaction,19,source_db,varchar,YES,,来源库
ods_mariadb_2b,ods_a168_aggregate_transaction,20,source_table,varchar,YES,,来源表
ods_mariadb_2b,ods_a168_aggregate_transaction,21,ods_table_name,varchar,YES,,ODS表名
ods_mariadb_2b,ods_a168_aggregate_transaction,22,sync_time,datetime,YES,,同步时间
ods_mariadb_2b,ods_a168_aisetting,1,__source_pk,varchar,NO,,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_aisetting,2,dt,date,NO,,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_aisetting,3,sn,varchar,YES,,source_type=int(3); 
ods_mariadb_2b,ods_a168_aisetting,4,gid,varchar,YES,,source_type=int(3); 
ods_mariadb_2b,ods_a168_aisetting,5,content,varchar,YES,,source_type=text; 
ods_mariadb_2b,ods_a168_aisetting,6,source_db,varchar,YES,,来源库
ods_mariadb_2b,ods_a168_aisetting,7,source_table,varchar,YES,,来源表
ods_mariadb_2b,ods_a168_aisetting,8,ods_table_name,varchar,YES,,ODS表名
ods_mariadb_2b,ods_a168_aisetting,9,sync_time,datetime,YES,,同步时间
ods_mariadb_2b,ods_a168_alarmMessage,1,__source_pk,varchar,NO,,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_alarmMessage,2,dt,date,NO,,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_alarmMessage,3,id,varchar,YES,,source_type=int(11); 流水號
ods_mariadb_2b,ods_a168_alarmMessage,4,time,varchar,YES,,source_type=datetime; 
ods_mariadb_2b,ods_a168_alarmMessage,5,parentID,varchar,YES,,source_type=bigint(20); 
ods_mariadb_2b,ods_a168_alarmMessage,6,mid,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_alarmMessage,7,type,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_alarmMessage,8,content,varchar,YES,,source_type=text; 
ods_mariadb_2b,ods_a168_alarmMessage,9,status,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_alarmMessage,10,is_send,varchar,YES,,source_type=int(1); 發送 tg 0: 未發送 1:已發送
ods_mariadb_2b,ods_a168_alarmMessage,11,source_db,varchar,YES,,来源库
ods_mariadb_2b,ods_a168_alarmMessage,12,source_table,varchar,YES,,来源表
ods_mariadb_2b,ods_a168_alarmMessage,13,ods_table_name,varchar,YES,,ODS表名
ods_mariadb_2b,ods_a168_alarmMessage,14,sync_time,datetime,YES,,同步时间
ods_mariadb_2b,ods_a168_alertMessage,1,__source_pk,varchar,NO,,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_alertMessage,2,dt,date,NO,,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_alertMessage,3,id,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_alertMessage,4,mid,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_alertMessage,5,message,varchar,YES,,source_type=text; 
ods_mariadb_2b,ods_a168_alertMessage,6,errorTime,varchar,YES,,source_type=datetime; 
ods_mariadb_2b,ods_a168_alertMessage,7,unierrorTime,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_alertMessage,8,operator,varchar,YES,,source_type=varchar(40); 操作者
ods_mariadb_2b,ods_a168_alertMessage,9,status,varchar,YES,,source_type=tinyint(1); 0:未處理1:已處理
ods_mariadb_2b,ods_a168_alertMessage,10,source_db,varchar,YES,,来源库
ods_mariadb_2b,ods_a168_alertMessage,11,source_table,varchar,YES,,来源表
ods_mariadb_2b,ods_a168_alertMessage,12,ods_table_name,varchar,YES,,ODS表名
ods_mariadb_2b,ods_a168_alertMessage,13,sync_time,datetime,YES,,同步时间
ods_mariadb_2b,ods_a168_alert_ip_setting,1,__source_pk,varchar,NO,,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
